Date,Apple,AAG,Amazon,Facebook,Google,Intel,Microsoft,NDM
2019-08-09,200.9900054931641,63.93000030517578,1807.5799560546875,187.8500061035156,1188.9000244140625,45.97999954223633,137.71000671386722,0.8000000119209291
2019-08-12,200.47999572753903,62.11000061035156,1784.9200439453125,185.3699951171875,1174.5,45.599998474121094,135.78999328613278,0.75
2019-08-13,208.97000122070312,61.16999816894531,1824.3399658203125,188.4499969482422,1196.72998046875,46.84000015258789,138.60000610351562,0.6899999976158142
2019-08-14,202.75,59.22999954223633,1762.9599609375,179.7100067138672,1164.25,45.86999893188477,133.97999572753906,0.6700000166893005
2019-08-15,201.7400054931641,59.02000045776367,1776.1199951171875,182.58999633789062,1169.3199462890625,45.70000076293945,133.67999267578122,0.6700000166893005
2019-08-16,206.5,60.36000061035156,1792.5699462890625,183.6999969482422,1179.2099609375,46.5,136.1300048828125,0.6899999976158142
2019-08-19,210.3500061035156,60.59000015258789,1816.1199951171875,186.1699981689453,1200.43994140625,47.22999954223633,138.41000366210938,0.7099999785423279
2019-08-20,210.3600006103516,60.11000061035156,1801.3800048828125,183.80999755859372,1183.530029296875,46.599998474121094,137.25999450683594,0.7300000190734863
2019-08-21,212.63999938964844,59.81000137329102,1823.5400390625,183.5500030517578,1191.5799560546875,47.1500015258789,138.78999328613278,0.6899999976158142
2019-08-22,212.4600067138672,59.72999954223633,1804.6600341796875,182.0399932861328,1191.52001953125,46.77999877929688,137.77999877929688,0.6600000262260437
2019-08-23,202.63999938964844,57.93000030517578,1749.6199951171875,177.75,1153.5799560546875,44.959999084472656,133.38999938964844,0.6299999952316284
2019-08-26,206.4900054931641,58.38000106811523,1768.8699951171875,180.3600006103516,1171.1800537109375,45.56000137329102,135.44999694824222,0.6200000047683716
2019-08-27,204.16000366210938,58.0099983215332,1761.8299560546875,181.3000030517578,1170.8199462890625,45.790000915527344,135.74000549316406,0.6000000238418579
2019-08-28,205.52999877929688,58.7400016784668,1764.25,181.75999450683597,1173.75,45.790000915527344,135.55999755859378,0.6600000262260437
2019-08-29,209.00999450683597,59.959999084472656,1786.4000244140625,185.57000732421875,1194.239990234375,46.86999893188477,138.1199951171875,0.6499999761581421
2019-08-30,208.7400054931641,59.72000122070313,1776.2900390625,185.6699981689453,1190.530029296875,47.40999984741211,137.86000061035156,0.6499999761581421
2019-09-03,205.6999969482422,60.43000030517578,1789.8399658203125,182.38999938964844,1169.550048828125,46.97999954223633,136.03999328613278,0.6499999761581421
2019-09-04,209.19000244140625,61.77000045776367,1800.6199951171875,187.13999938964844,1182.27001953125,48.91999816894531,137.6300048828125,0.699999988079071
2019-09-05,213.27999877929688,63.38999938964844,1840.719970703125,190.8999938964844,1212.18994140625,50.099998474121094,140.05000305175778,0.6399999856948853
2019-09-06,213.25999450683597,63.09000015258789,1833.510009765625,187.4900054931641,1206.3199462890625,50.91999816894531,139.10000610351562,0.6499999761581421
2019-09-09,214.1699981689453,64.76999664306639,1831.3499755859373,188.75999450683597,1205.27001953125,51.59000015258789,137.52000427246094,0.6200000047683716
2019-09-10,216.6999969482422,64.98999786376953,1820.550048828125,186.1699981689453,1205.699951171875,51.81999969482422,136.08000183105472,0.6299999952316284
2019-09-11,223.58999633789062,65.83000183105469,1822.989990234375,188.4900054931641,1220.0,52.790000915527344,136.1199951171875,0.6299999952316284
